plant_id,original_species_name,verbatim_scientific_name,canonical_candidate_name,authorship_candidate,canonical_lookup_key,family_name,common_name,classification,purpose,reference,detail_url,source_batch_id,raw_hash,species_name
50,Artemisia lactiflora Wall.,Artemisia lactiflora Wall.,Artemisia lactiflora,Wall.,artemisia lactiflora,Asteraceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Artemisia%20lactiflora,knapsack_world_id_2026_04_17,223cdb9aa2acab9505dcdf4d5879cb58858d0c0b109653da5314e5aa15b62c3c,Artemisia lactiflora Wall.
51,Artemisia vulgaris,Artemisia vulgaris,Artemisia vulgaris,,artemisia vulgaris,Asteraceae,Mugwort | Felon herb | Chinese moxa,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72 Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Artemisia%20vulgaris,knapsack_world_id_2026_04_17,ada6e5ac0b1bd2e4cda4da7f40af5f262396924f4f3d74c0babb15c008c7c3e2,Artemisia vulgaris
52,Artocarpus altilis,Artocarpus altilis,Artocarpus altilis,,artocarpus altilis,Moraceae,,plants(vegetable),medicinal,"Wang,Phytochem.,68,(2007),1300",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Artocarpus%20altilis,knapsack_world_id_2026_04_17,3c059ee96201700db54c47e1058d276123aeac54f1699501a8fdcb44e82b85b2,Artocarpus altilis
53,Artocarpus communis,Artocarpus communis,Artocarpus communis,,artocarpus communis,Moraceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Artocarpus%20communis,knapsack_world_id_2026_04_17,bfb160ecd15e427688f22d3dd68f473c07e84fbd13aa8b3155563d1263f18257,Artocarpus communis
54,Artocarpus heterophyllus,Artocarpus heterophyllus,Artocarpus heterophyllus,,artocarpus heterophyllus,Moraceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Artocarpus%20heterophyllus,knapsack_world_id_2026_04_17,85779d910ebc3857fdcaf7fc00195e608252bd5cf39855f0f94431a524e399f9,Artocarpus heterophyllus
55,Asclepias curassavica L.,Asclepias curassavica L.,Asclepias curassavica,L.,asclepias curassavica,Asclepiadaceae Apocynaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Asclepias%20curassavica,knapsack_world_id_2026_04_17,2320ba92934d9dd137deb22daa0a87b8db67108494404dfa74f4eb506e484550,Asclepias curassavica L.
56,Asparagus cochinchinensis (Lour.) Mrr.,Asparagus cochinchinensis (Lour.) Mrr.,Asparagus cochinchinensis,(Lour.) Mrr.,asparagus cochinchinensis,Asparagaceae Liliaceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Asparagus%20cochinchinensis,knapsack_world_id_2026_04_17,b12074884d04e9746f28cdaa9e8ab2241a2e86a8f869adb3f5ce229b7e992391,Asparagus cochinchinensis (Lour.) Mrr.
57,Atropa belladonna L.,Atropa belladonna L.,Atropa belladonna,L.,atropa belladonna,Solanaceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Atropa%20belladonna,knapsack_world_id_2026_04_17,53600245b1c0dd8ca63c03f689513e6408c90527a7455599aa556f79d72e909b,Atropa belladonna L.
58,Aucuba japonica L.,Aucuba japonica L.,Aucuba japonica,L.,aucuba japonica,Garryaceae Aucubaceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Aucuba%20japonica,knapsack_world_id_2026_04_17,0e1b27e18eb7864b67cf1f55a8a133ace5bce55f294aa9ba40ab61caa3ecb3c4,Aucuba japonica L.
59,Averrhoa bilimbi,Averrhoa bilimbi,Averrhoa bilimbi,,averrhoa bilimbi,Oxalidaceae,,plants,medicinal,"Tanaman Obat Tradisional by Thomas A.N.S. (1989),Vol.1,ISBN 978-979-413-091-9. Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Averrhoa%20bilimbi,knapsack_world_id_2026_04_17,4b6193430cd362a3592c4170096b06c3599f109b7fe307466a2c1bcaf6c453f8,Averrhoa bilimbi
60,Averrhoa carambola,Averrhoa carambola,Averrhoa carambola,,averrhoa carambola,Oxalidaceae,star fruit | carambola,plants,medicinal,"Tanaman Obat Tradisional by Thomas A.N.S. (1989),Vol.1,ISBN 978-979-413-091-9. Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Averrhoa%20carambola,knapsack_world_id_2026_04_17,b91807196e91dc0ef0b9459e830b04f99d95ec83d46e06bd962b8c61116a3268,Averrhoa carambola
61,Azadirachta indica,Azadirachta indica,Azadirachta indica,,azadirachta indica,Meliaceae,Neem | nimba | margosa,plants(eaten),medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Azadirachta%20indica,knapsack_world_id_2026_04_17,ed2e861becba8d96e398b2a41c49f04e59b95d528486b1f4b489b6f3fd88f491,Azadirachta indica
62,Baeckea frutescens L.,Baeckea frutescens L.,Baeckea frutescens,L.,baeckea frutescens,Myrtaceae,,plants,medicinal,"JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) 高橋澄子,ジャムウ インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Baeckea%20frutescens,knapsack_world_id_2026_04_17,3fd286f417d1a7828a924a36355db64a4a96529aa46b45aa9e51cf5046a5b681,Baeckea frutescens L.
63,Barleria lupulina,Barleria lupulina,Barleria lupulina,,barleria lupulina,Acanthaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Barleria%20lupulina,knapsack_world_id_2026_04_17,8861930ba06dd0502c5eee4f579576d76dd9937787eb0d61e696684d601d8833,Barleria lupulina
64,Barleria prionitis,Barleria prionitis,Barleria prionitis,,barleria prionitis,Acanthaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Barleria%20prionitis,knapsack_world_id_2026_04_17,dc48fbc9a661c0519a09acda28aa1e63f77a6450a056aec47f22b1017bc25de0,Barleria prionitis
65,Basella rubra L.,Basella rubra L.,Basella rubra,L.,basella rubra,Basellaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Basella%20rubra,knapsack_world_id_2026_04_17,cbab09881caf9cbc36009df6072f0d841c719824bc20c95c8a36bfa9a17469c1,Basella rubra L.
66,Bauhinia purpurea L.,Bauhinia purpurea L.,Bauhinia purpurea,L.,bauhinia purpurea,Fabaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Bauhinia%20purpurea,knapsack_world_id_2026_04_17,e4eddb1030d5543d342b5e27aeac97b0eb17140eedbe27b064af824d7ff46fab,Bauhinia purpurea L.
67,Begonia sp.,Begonia sp.,Begonia sp.,,begonia sp,Begoniaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Begonia%20sp.,knapsack_world_id_2026_04_17,22938b8907c192079bf099b4a1ed0ddf62f20fd99c1128ec382dd04745cedf5c,Begonia sp.
68,Beilschmiedia madang,Beilschmiedia madang,Beilschmiedia madang,,beilschmiedia madang,Lauraceae,,plants,medicinal,"Shibuya,Yakugaku Zasshi,116,(1996),911",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Beilschmiedia%20madang,knapsack_world_id_2026_04_17,aa3d7be7d116527c515d5b964fb668a69d087331c9014f98d08b1133ae97f24c,Beilschmiedia madang
69,Belamcanda chinensis (L.) DC.,Belamcanda chinensis (L.) DC.,Belamcanda chinensis,(L.) DC.,belamcanda chinensis,Iridaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2009),Vol 6,ISBN 978-979-1480-19-2. Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Belamcanda%20chinensis,knapsack_world_id_2026_04_17,1089253f8ac1013d7ec09952b06cf69e5388e1f50ffa3ae9584e7bec65f761cd,Belamcanda chinensis (L.) DC.
70,Benincasa hispida (Thunb.) Cogn.,Benincasa hispida (Thunb.) Cogn.,Benincasa hispida,(Thunb.) Cogn.,benincasa hispida,Cucurbitaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Benincasa%20hispida,knapsack_world_id_2026_04_17,4c0e94314e397688b299734fbe5853096de4407919db41a40d60dfd17f9955c9,Benincasa hispida (Thunb.) Cogn.
71,Bidens bipinnata (Lour.) Merr. & Sherff,Bidens bipinnata (Lour.) Merr. & Sherff,Bidens bipinnata,(Lour.) Merr. & Sherff,bidens bipinnata,Asteraceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Bidens%20bipinnata,knapsack_world_id_2026_04_17,f0192453774b7d44795cebafd4cf3d2baf2d7b29394dd4f93351f29fa84283ee,Bidens bipinnata (Lour.) Merr. & Sherff
72,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa,L.,bidens pilosa,Asteraceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Bidens%20pilosa,knapsack_world_id_2026_04_17,cc7e38fb0423bddcc5b6cda131e86d251e49e9bffafa113a3b4639b7f7a740fc,Bidens pilosa L.
73,Bixa orellana,Bixa orellana,Bixa orellana,,bixa orellana,Bixaceae,Annatto | Achiote | Lipstick tree,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Bixa%20orellana,knapsack_world_id_2026_04_17,56f945bb85e08c516183cf6d5b82c933a9c6a70c65b6933604fb79a572bb1652,Bixa orellana
74,Blumea balsamifera,Blumea balsamifera,Blumea balsamifera,,blumea balsamifera,Asteraceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6. Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Blumea%20balsamifera,knapsack_world_id_2026_04_17,24f30a20901bcc7bdf340b31589676b506c58a817bf279e1b4a8d513e5c7fabf,Blumea balsamifera
75,Blumea lacera (Burm.f.) DC.,Blumea lacera (Burm.f.) DC.,Blumea lacera,(Burm.f.) DC.,blumea lacera,Asteraceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Blumea%20lacera,knapsack_world_id_2026_04_17,9e42479cebf6591408c29b36f2417e6b4bf8350f96b208de389617ecdbdd2451,Blumea lacera (Burm.f.) DC.
76,Boesenbergia pandurata,Boesenbergia pandurata,Boesenbergia pandurata,,boesenbergia pandurata,Zingiberaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Boesenbergia%20pandurata,knapsack_world_id_2026_04_17,ca20eea9f4606c4b4a083298d2b6ea615e582b92cc5bc8c9dcffac1e5e3d02cd,Boesenbergia pandurata
77,Boesenbergia rotunda (L.) Mansf.,Boesenbergia rotunda (L.) Mansf.,Boesenbergia rotunda,(L.) Mansf.,boesenbergia rotunda,Zingiberaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Boesenbergia%20rotunda,knapsack_world_id_2026_04_17,3860ffec516650cf36b2fe069fa50ed94751a097a108f335389fb15e455211e2,Boesenbergia rotunda (L.) Mansf.
78,Borassus flabellifer L.,Borassus flabellifer L.,Borassus flabellifer,L.,borassus flabellifer,Arecaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Borassus%20flabellifer,knapsack_world_id_2026_04_17,05e07c3582fe526a59d8fbca541d65b19ef509f2b6fea10c83d00b6a7e2a2708,Borassus flabellifer L.
79,Bougainvillea glabra Choisy,Bougainvillea glabra Choisy,Bougainvillea glabra,Choisy,bougainvillea glabra,Nyctaginaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2008),Vol 5,ISBN 978-979-1480-18-5. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Bougainvillea%20glabra,knapsack_world_id_2026_04_17,4f3fbcbb67f540a4c2f29bc8b399cef872adc0e6c71a3a45414bbfc4cf1424aa,Bougainvillea glabra Choisy
80,Brassica oleracea L.,Brassica oleracea L.,Brassica oleracea,L.,brassica oleracea,Brassicaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Brassica%20oleracea,knapsack_world_id_2026_04_17,ec423ccd999d0e482149bf1d01f753a4f6c6d857bfc0f9662cdf9f2dc858bb4f,Brassica oleracea L.
81,Brucea javanica,Brucea javanica,Brucea javanica,,brucea javanica,Simaroubaceae,Kusam seeds,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Brucea%20javanica,knapsack_world_id_2026_04_17,58910718cae440228e8f395df75d43c5112cbc939161423973c4984596dac6ad,Brucea javanica
82,Bryophyllum pinnatum (Lamk) Oken,Bryophyllum pinnatum (Lamk) Oken,Bryophyllum pinnatum,(Lamk) Oken,bryophyllum pinnatum,Crassulaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Bryophyllum%20pinnatum,knapsack_world_id_2026_04_17,d2cfd0ea030562e60532cfd5876fffb48cbb3468871a649be3343195e56c90c3,Bryophyllum pinnatum (Lamk) Oken
83,Caesalpinia crista L.,Caesalpinia crista L.,Caesalpinia crista,L.,caesalpinia crista,Fabaceae,,plants,medicinal,"Awale,Chem.Pharm.Bull.,54,(2006),213 Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Caesalpinia%20crista,knapsack_world_id_2026_04_17,d8467949ee8701f0c05e8e655fa7f96d96c33ca2985aa15ce9ef18b6b802cf48,Caesalpinia crista L.
84,Caesalpinia major,Caesalpinia major,Caesalpinia major,,caesalpinia major,Fabaceae,,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3. Shibuya,Yakugaku Zasshi,116,(1996),911",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Caesalpinia%20major,knapsack_world_id_2026_04_17,717a6fdd3c302c578e5cfaf075ab76ccbc59be21dc047ae40517ab8663bbb72d,Caesalpinia major
85,Caesalpinia pulcherrima,Caesalpinia pulcherrima,Caesalpinia pulcherrima,,caesalpinia pulcherrima,Fabaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Caesalpinia%20pulcherrima,knapsack_world_id_2026_04_17,8fc9782de453b2d434b42e39fdb52c341c5a27cccacfdd4d1898bd9e7b9c9ec1,Caesalpinia pulcherrima
86,Caesalpinia sappan,Caesalpinia sappan,Caesalpinia sappan,,caesalpinia sappan,Fabaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Caesalpinia%20sappan,knapsack_world_id_2026_04_17,65ccccba8a30ac8f888e97fd9147d18f8d4149fffcaa2b10894a40263c56e2b3,Caesalpinia sappan
87,Cajanus cajan,Cajanus cajan,Cajanus cajan,,cajanus cajan,Fabaceae,,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Cajanus%20cajan,knapsack_world_id_2026_04_17,bae16d116f88024fb96d3de4f96c73468e1b0785009200fe433cb865fd188043,Cajanus cajan
88,Callicarpa candicans,Callicarpa candicans,Callicarpa candicans,,callicarpa candicans,Verbenaceae,,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Callicarpa%20candicans,knapsack_world_id_2026_04_17,0b33eb304d5f2896abd0a2d301e08da57ef1ca00e174622b355f9d5e3ac1d887,Callicarpa candicans
89,Calophyllum inophyllum L.,Calophyllum inophyllum L.,Calophyllum inophyllum,L.,calophyllum inophyllum,Calophyllaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Calophyllum%20inophyllum,knapsack_world_id_2026_04_17,e7c86ae4abb157d06f93c0cdbc4de5c67b20574993832296256a27f43a3777a4,Calophyllum inophyllum L.
90,Calotropis gigantea (L.) Aiton f.,Calotropis gigantea (L.) Aiton f.,Calotropis gigantea,(L.) Aiton f.,calotropis gigantea,Apocynaceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2006),Vol.3,ISBN 979-002-008-2.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Calotropis%20gigantea,knapsack_world_id_2026_04_17,93919bfd57c109028c216ebc4685c375f5cf6a3761978e356df65ed4262effe0,Calotropis gigantea (L.) Aiton f.
91,Camellia sinensis,Camellia sinensis,Camellia sinensis,,camellia sinensis,Theaceae,Tea | Tea plant | Camellia sinensis (L.)O. Kuntze,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Camellia%20sinensis,knapsack_world_id_2026_04_17,518e2aa68525af8e83571b740e4b5b7568e3740f254c1344b29cf311687350b9,Camellia sinensis
92,Cananga odorata (Lam.) Hook. f. & Thoms.,Cananga odorata (Lam.) Hook. f. & Thoms.,Cananga odorata,(Lam.) Hook. f. & Thoms.,cananga odorata,Annonaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Cananga%20odorata,knapsack_world_id_2026_04_17,5657952cabd5facad8556f3751926cfa676b70b8048a836d9376b4c553b5d686,Cananga odorata (Lam.) Hook. f. & Thoms.
93,Canarium commune L.,Canarium commune L.,Canarium commune,L.,canarium commune,Burseraceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Canarium%20commune,knapsack_world_id_2026_04_17,bc1a2acd4fe7149128d7c367ccb81ab1d069cbf0c9006de2f7e613400754b589,Canarium commune L.
94,Cannabis sativa L.,Cannabis sativa L.,Cannabis sativa,L.,cannabis sativa,Cannabaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Cannabis%20sativa,knapsack_world_id_2026_04_17,194631fe2d8380a22159dcba51b77189469f386dbe2974185089a877e5c59745,Cannabis sativa L.
