plant_id,species_name,family_name,common_name,classification,purpose,reference,detail_url
340,Morinda citrifolia,Rubiaceae,Indian mulberry | Awl tree | Cheese fruit,plants,medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.2,ISBN 0-89603-877-7. Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Morinda%20citrifolia
341,Moringa oleifera,Moringaceae,Horseradish tree | Ben,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Moringa%20oleifera
342,Moringa pterygosperma,Moringaceae,,"plants(eaten,vegetable)",medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.1,ISBN 1-58829-281-9.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Moringa%20pterygosperma
343,Morus alba L.,Moraceae,White mulberry,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (1999),Vol 1,ISBN 979-661-050-7. Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Morus%20alba
344,Morus australis L.,Moraceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Morus%20australis
345,Murraya paniculata,Rutaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Murraya%20paniculata
346,Musa paradisiaca,Musaceae,,"plants(famine food,vegetable)",medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Musa%20paradisiaca
347,Musa sapientum,Musaceae,Banana,plants,medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.2,ISBN 0-89603-877-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Musa%20sapientum
348,Mussaenda pubescens Ait. f.,Rubiaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2009),Vol 6,ISBN 978-979-1480-19-2. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Mussaenda%20pubescens
349,Myristica fragrans,Myristicaceae,Nutmeg | Jatiphala,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6. Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Myristica%20fragrans
350,Nelumbo nucifera Gaertn.,Nelumbonaceae,,"plants(flavouring tea,starch)",medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2006),Vol 4,ISBN 979-1133-14-X.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nelumbo%20nucifera
351,Nephelium lappaceum L.,Sapindaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2003),Vol 3,ISBN 979-3235-73-X. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2006),Vol.3,ISBN 979-002-008-2. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nephelium%20lappaceum
352,Nerium oleander L.,Apocynaceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nerium%20oleander
353,Nicotiana tabacum L.,Solanaceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2006),Vol.3,ISBN 979-002-008-2.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nicotiana%20tabacum
354,Nigella sativa L.,Ranunculaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nigella%20sativa
355,Nyctanthes arbor-tristis,Oleaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nyctanthes%20arbor-tristis
356,Nymphaea lotus L.,Nymphaeaceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2006),Vol.3,ISBN 979-002-008-2.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Nymphaea%20lotus
357,Ocimum basilicum,Lamiaceae,Basil | Sweet basil,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ocimum%20basilicum
358,Ocimum sanctum L.,Lamiaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ocimum%20sanctum
359,Oldenlandia corymbosa L.,Rubiaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Oldenlandia%20corymbosa
360,Ophiopogon japonicus Ker-Gawler,Liliaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ophiopogon%20japonicus
361,Oroxylum indicum (L.) Kurz,Bignoniaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Oroxylum%20indicum
362,Orthosiphon aristatus,Lamiaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72 Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Orthosiphon%20aristatus
363,Orthosiphon spicatus B.B.S.,Lamiaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2000),Vol 2,ISBN 979-661-065-5. Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Orthosiphon%20spicatus
364,Orthosiphon stamineus,Lamiaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6. Mohamed,J.Ethnopharmacol.,133,(2011),647",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Orthosiphon%20stamineus
365,Oryza sativa,Poaceae,Rice | Sprouting brown rice,plants,medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.3,ISBN 978-1-58829-129-5.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Oryza%20sativa
366,Oxalis corniculata L.,Oxalidaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2006),Vol 4,ISBN 979-1133-14-X. Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) 高橋澄子,ジャムウ　インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese] de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Oxalis%20corniculata
367,Pachyrrhizus erosus,Fabaceae,,plants,medicinal,"高橋澄子,ジャムウ　インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pachyrrhizus%20erosus
368,Paederia foetida,Rubiaceae,,plants(vegetables),medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Paederia%20foetida
369,Paederia scandens (L.) Merr.,Rubiaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Paederia%20scandens
370,Pandanus amaryllifolius,Pandanaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pandanus%20amaryllifolius
371,Pandanus conoideus,Pandanaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pandanus%20conoideus
372,Pangium edule Reinw.,Flacourtiaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) 高橋澄子,ジャムウ　インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pangium%20edule
373,Papaver somniferum L.,Papaveraceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Papaver%20somniferum
374,Parameria laevigata,Apocynaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Parameria%20laevigata
375,Parkia speciosa,Fabaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Parkia%20speciosa
376,Passiflora foetida L.,Passifloraceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2003),Vol 3,ISBN 979-3235-73-X. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Passiflora%20foetida
377,Pedilanthus tithymaloides (L.) Poit.,Euphorbiaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2009),Vol 6,ISBN 978-979-1480-19-2. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pedilanthus%20tithymaloides
378,Peltophorum pterocarpum,Fabaceae,,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Peltophorum%20pterocarpum
379,Peperomia pellucida L.,Piperaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Peperomia%20pellucida
380,Persea americana,Lauraceae,avocado | alligator pear,plants,medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.1,ISBN 1-58829-281-9. Roosita,J.Ethnopharmacol.,115,(2008),72 Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Persea%20americana
381,Persea gratissima Gaertn.,Lauraceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2008),Vol 5,ISBN 978-979-1480-18-5. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Persea%20gratissima
382,Phaleria macrocarpa,Thymelaeaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Phaleria%20macrocarpa
383,Phaseolus mungo,Fabaceae,,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Phaseolus%20mungo
384,Phaseolus radiatus,Fabaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Phaseolus%20radiatus
385,Phaseolus vulgaris,Fabaceae,common bean | Kidney beans | sayaingen,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Phaseolus%20vulgaris
386,Phyllanthus acidus (L.) Skeels.,Phyllanthaceae Euphorbiaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (1999),Vol 1,ISBN 979-661-050-7. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Phyllanthus%20acidus
387,Phyllanthus amarus Schum.,Phyllanthaceae Euphorbiaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Phyllanthus%20amarus
388,Phyllanthus emblica L.,Phyllanthaceae Euphorbiaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Phyllanthus%20emblica
389,Phyllanthus niruri,Phyllanthaceae Euphorbiaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Phyllanthus%20niruri
390,Phyllanthus reticulatus Poir.,Phyllanthaceae Euphorbiaceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2006),Vol.3,ISBN 979-002-008-2.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Phyllanthus%20reticulatus
391,Phyllanthus urinaria,Phyllanthaceae Euphorbiaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Phyllanthus%20urinaria
392,Physalis angulata,Solanaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Physalis%20angulata
393,Physalis minima,Solanaceae,,plants,medicinal,"Tanaman Obat Tradisional by Thomas A.N.S. (1992),Vol.2,ISBN 979-413-809-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Physalis%20minima
394,Physalis peruviana,Solanaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Physalis%20peruviana
395,Pimpinella anisum L.,Apiaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pimpinella%20anisum
396,Piper betle L.,Piperaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2006),Vol 4,ISBN 979-1133-14-X. JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono Joshi, S.G.,Medicinal Plants,Mohan Primlani for Oxfor & IBH Publishing Co.Pvt.Ltd.,New Delhi (2003) 高橋澄子,ジャムウ　インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese] Roosita,J.Ethnopharmacol.,115,(2008),72 Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Tanaman Obat Tradisional by Thomas A.N.S. (1989),Vol.1,ISBN 978-979-413-091-9. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2006),Vol.3,ISBN 979-002-008-2. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Piper%20betle
397,Piper cubeba,Piperaceae,Cubeb | Tailed pepper,plants(spice),medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Piper%20cubeba
398,Piper methysticum L.,Piperaceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Piper%20methysticum
399,Piper nigrum L.,Piperaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Joshi, S.G.,Medicinal Plants,Mohan Primlani for Oxfor & IBH Publishing Co.Pvt.Ltd.,New Delhi (2003) 高橋澄子,ジャムウ　インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese] Roosita,J.Ethnopharmacol.,115,(2008),72 Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Piper%20nigrum
400,Piper retrofractum,Piperaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72 Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Piper%20retrofractum
401,Plantago major,Plantaginaceae,Greater plantan | Rat-tail plantain | Common Plantain,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Plantago%20major
402,Platycladus orientalis (L.) Franco,Cupressaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Platycladus%20orientalis
403,Platycodon grandiflorum (Jacq.) A.DC.,Campanulaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2009),Vol 6,ISBN 978-979-1480-19-2.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Platycodon%20grandiflorum
404,Pluchea indica,Asteraceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6. Roosita,J.Ethnopharmacol.,115,(2008),72 高橋澄子,ジャムウ　インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pluchea%20indica
405,Plumbago indica L.,Plumbaginaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Plumbago%20indica
406,Plumbago zeylanica L.,Plumbaginaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (1999),Vol 1,ISBN 979-661-050-7. Roosita,J.Ethnopharmacol.,115,(2008),72 Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Plumbago%20zeylanica
407,Plumeria acutifolia Ait.,Apocynaceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Plumeria%20acutifolia
408,Plumeria rubra L. cv. Acutifolia.,Apocynaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Plumeria%20rubra
409,Pogostemon cablin Bentham,Lamiaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Takito,Medicinal plant,3rd edition (in JPN),Hirokawa Publishing CO.,(2007) 高橋澄子,ジャムウ　インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pogostemon%20cablin
410,Pongamia pinnata Mell.,Fabaceae,,plants,medicinal,"Shibuya,Yakugaku Zasshi,116,(1996),911",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pongamia%20pinnata
411,Portulaca grandiflora Hook.,Portulacaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2003),Vol 3,ISBN 979-3235-73-X.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Portulaca%20grandiflora
412,Portulaca oleracea L.,Portulacaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2009),Vol 6,ISBN 978-979-1480-19-2. Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Portulaca%20oleracea
413,Premna corymbosa,Lamiaceae,,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Premna%20corymbosa
414,Psidium guajava,Myrtaceae,,plants,medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.1,ISBN 1-58829-281-9. Roosita,J.Ethnopharmacol.,115,(2008),72 Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Psidium%20guajava
415,Psophocarpus tetragonolobus,Fabaceae,Winged bean,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3. Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Psophocarpus%20tetragonolobus
416,Pterocarpus indicus,Fabaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72 Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pterocarpus%20indicus
417,Pueraria montana (Lour.) Merr.,Fabaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pueraria%20montana
418,Punica granatum,Punicaceae,Pomegranate,plants,medicinal,"Medicinal Plants of the World by Ivan A.Ross,Vol.1,ISBN 1-58829-281-9. Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Punica%20granatum
419,Pycnoporus sanguineus (L.) Murrill.,Polyporaceae,,mushrooms,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pycnoporus%20sanguineus
420,Pyrus malus Linn.,Rosaceae,,plants,medicinal,"Tanaman Obat Tradisional by Thomas A.N.S. (1992),Vol.2,ISBN 979-413-809-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Pyrus%20malus
